STATUS | wrapper  | 2016/02/23 16:01:13 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:187)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ConditionalExpression.eval(ConditionalExpression.java:102)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:187)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SequenceConstructor.eval(SequenceConstructor.java:84)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ConditionalExpression.eval(ConditionalExpression.java:100)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ConditionalExpression.eval(ConditionalExpression.java:102)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SequenceConstructor.eval(SequenceConstructor.java:84)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.XQuery.execute(XQuery.java:297)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.XQuery.execute(XQuery.java:217)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.http.urlrewrite.XQueryURLRewrite.runQuery(XQueryURLRewrite.java:719)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.http.urlrewrite.XQueryURLRewrite.service(XQueryURLRewrite.java:259)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:848)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:669)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1448)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at de.betterform.agent.web.filter.XFormsFilter.doFilter(XFormsFilter.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:455)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:137)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:533)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:231)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1075)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:384)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:193)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1009)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.Server.handle(Server.java:368)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AsyncHttpConnection.handle(AsyncHttpConnection.java:82)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint.handle(SelectChannelEndPoint.java:628)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint$1.run(SelectChannelEndPoint.java:52)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.lang.Thread.run(Thread.java:745)
INFO   | jvm 1    | 2016/02/23 19:24:42 | Caused by: java.io.FileNotFoundException: ../../../tools/jetty/tmp/_mmtfm_99db048f-e617-4d55-934b-724690804324/mmtf_14562526109821441546044607379079.tmp (No such file or directory)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:241)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FileFilterInputStreamCache.<init>(FileFilterInputStreamCache.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FileFilterInputStreamCache.<init>(FileFilterInputStreamCache.java:53)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at sun.reflect.GeneratedConstructorAccessor143.newInstance(Unknown Source)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:526)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.lang.Class.newInstance(Class.java:383)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FilterInputStreamCacheFactory.instantiate(FilterInputStreamCacheFactory.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FilterInputStreamCacheFactory.getCacheInstance(FilterInputStreamCacheFactory.java:54)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.BinaryValueFromInputStream.<init>(BinaryValueFromInputStream.java:33)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	... 123 more
STATUS | wrapper  | 2016/02/23 19:29:21 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2016/02/23 19:29:21 | 23 Feb 2016 19:29:21,207 [WrapperListener_stop_runner] INFO  (JettyStart.java [shutdown]:376) - Database shutdown: stopping server in 1sec ... 
INFO   | jvm 1    | 2016/02/23 19:29:22 | 23 Feb 2016 19:29:22,208 [jetty shutdown schedule] INFO  (JettyStart.java [lifeCycleStopping]:432) - Jetty server stopping... 
INFO   | jvm 1    | 2016/02/23 19:29:22 | 23 Feb 2016 19:29:22,208 [jetty shutdown schedule] INFO  (Server.java [doStop]:320) - Graceful shutdown SslSelectChannelConnector@0.0.0.0:8443 
INFO   | jvm 1    | 2016/02/23 19:29:22 | 23 Feb 2016 19:29:22,210 [jetty shutdown schedule] INFO  (Server.java [doStop]:320) - Graceful shutdown SelectChannelConnector@0.0.0.0:8080 
INFO   | jvm 1    | 2016/02/23 19:29:22 | 23 Feb 2016 19:29:22,210 [jetty shutdown schedule] INFO  (Server.java [doStop]:329) - Graceful shutdown eXist-db Open Source Native XML Database 
INFO   | jvm 1    | 2016/02/23 19:29:22 | 23 Feb 2016 19:29:22,210 [jetty shutdown schedule] INFO  (Server.java [doStop]:329) - Graceful shutdown o.e.j.w.WebAppContext{/homepage,file:/vagrant/exist/tools/jetty/webapps/homepage/},/vagrant/exist/tools/jetty/webapps/homepage 
INFO   | jvm 1    | 2016/02/23 19:29:22 | 23 Feb 2016 19:29:22,210 [jetty shutdown schedule] INFO  (Server.java [doStop]:329) - Graceful shutdown o.e.j.w.WebAppContext{/,file:/vagrant/exist/tools/jetty/webapps/portal/},/vagrant/exist/tools/jetty/webapps/portal 
INFO   | jvm 1    | 2016/02/23 19:29:23 | 23 Feb 2016 19:29:23,264 [jetty shutdown schedule] INFO  (ContextHandler.java [doStop]:832) - stopped o.e.j.w.WebAppContext{/,file:/vagrant/exist/tools/jetty/webapps/portal/},/vagrant/exist/tools/jetty/webapps/portal 
INFO   | jvm 1    | 2016/02/23 19:29:23 | 23 Feb 2016 19:29:23,277 [jetty shutdown schedule] INFO  (ContextHandler.java [doStop]:832) - stopped o.e.j.w.WebAppContext{/homepage,file:/vagrant/exist/tools/jetty/webapps/homepage/},/vagrant/exist/tools/jetty/webapps/homepage 
INFO   | jvm 1    | 2016/02/23 19:29:23 | 23 Feb 2016 19:29:23,299 [jetty shutdown schedule] INFO  (ContextHandler.java [doStop]:832) - stopped eXist-db Open Source Native XML Database 
INFO   | jvm 1    | 2016/02/23 19:29:23 | 23 Feb 2016 19:29:23,374 [jetty shutdown schedule] INFO  (JettyStart.java [lifeCycleStopped]:438) - Jetty server stopped 
STATUS | wrapper  | 2016/02/23 19:29:23 | <-- Wrapper Stopped
